Name,Lat,Lng,Type
Malad City Airport,42.16659927368164,-112.2969970703125,airport
Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,airport
Hilton Head,32216,-80752,unknown
Ulyanovsk Baratayevka Airport,54.26829910279999,48.226699829100006,airport
Horog,37.5,71.5,unknown
Sabi Sabi Airport,-24.9415,31.4446,airport
Philadelphia 30th St Station,39.9557,-75182,station
KBWD,31.7936111,-98.9565,unknown
Mexia - Limestone County Airport,31.6411783,-96.5144594,airport
Kerrville Municipal Louis Schreiner Field,29.9766998291,-99.08570098879999,airport
Birrfeld Airport,47.443599700927734,8.233610153198242,airport
Sussex County Airport,38.68920135,-75.35890198,airport
Prince Rupert/Seal Cove Seaplane Base,54.33330154418945,-130.2830047607422,airport
Great Bend Municipal Airport,38.3442993164,-98.8591995239,airport
Hays Regional Airport,38.84220123,-99.27320099,airport
Spirit of St Louis Airport,38.662101745605,-90.652000427246,airport
Ely Municipal Airport,47.82450104,-91.83070374,airport
Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,airport
Thief River Falls Regional Airport,48.06570053,-96.18499756,airport
Eagle River Union Airport,45.932300567599995,-89.26830291750001,airport
Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,airport
Ankeny Regional Airport,41.69139862060547,-93.56639862060547,airport
Berens River Airport,52.358898,-97.018303,airport
Corpus Christi Naval Air Station/Truax Field,27.69260025,-97.29109955,airport
Seaplane Base,54.566667,-130.433333,airport
Catalina Airport,33.4049,-118416,airport
Mojave Airport,35.05939865,-118.1520004,airport
Interlaken Air Base,46.6766014,7.8790798,airport
Kenmore Air Harbor Inc Seaplane Base,47.7548,-122259,airport
Municipal,18.3822,-88.4119,unknown
Inisheer Aerodrome,53.064701080322266,-9.510899543762207,airport
Winterlandeplatz,46.610833,7.9425,unknown
Paketzentrum,46963,7482,unknown
Strezhevoy Airport,60.709400177,77.66000366210001,airport
Cashel,52.5158333,-7.8855556,unknown
Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,airport
Bagram Air Base,34.9460983276,69.26499938959999,airport
Prince Sultan Air Base,24.062700271606445,47.580501556396484,airport
Eagle County Airport,39.6427611,-106.9159347,airport
Oak Lawn Train Station,41.7198242969588,-87.7488327026367,station
Wrigleyville,41.948958067066,-87.6587533950806,unknown
Gelendzik,44.566666666667,38.016666666667,unknown
Rosecrans Memorial Airport,39.771900177002,-94.909698486328,airport
Hartford Union Station,41.76888,-72.6815,station
Stamford Amtrak Station,41.046937,-73.541493,station
Newark Penn Station,40.734722,-74.164167,station
Pápa Air Base,47.3636016846,17.5007991791,airport
Whiting Field Naval Air Station South Airport,30.70439910888672,-87.02300262451172,airport
Volk Field,43.938999176025,-90.253402709961,airport
Adana-Incirlik Airbase,37.00028,35.41833,unknown
Gunnison Crested Butte Regional Airport,38.53390121,-106.9329987,airport
Xi'an Xiguan Airport,34.376701,109.120003,airport
Zamperini Field,33.803398132324,-118.33999633789,airport
Manistee Co Blacker Airport,44.2723999,-86.24690247,airport
Hickam Air Force Base,21.318681,-157.922427,airport
Charlotte County Airport,26.92020035,-81.9905014,airport
Grand Canyon Heliport,35.96666666,-112.13333333,airport
Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,airport
Chautauqua County-Jamestown Airport,42.15340042,-79.25800323,airport
La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793,airport
Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,airport
Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,airport
Devils Lake Regional Airport,48.11420059,-98.90879822,airport
Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,airport
Sidney Richland Municipal Airport,47.70690155,-104.1930008,airport
Chadron Municipal Airport,42.837600708,-103.095001221,airport
Alliance Municipal Airport,42.0531997681,-102.804000854,airport
Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,airport
The Florida Keys Marathon Airport,24.72610092,-81.05139923,airport
Dawson Community Airport,47.13869858,-104.8069992,airport
L M Clayton Airport,48.094501495399996,-105.574996948,airport
Yellowstone Airport,44.68840027,-111.1179962,airport
San Luis Valley Regional Bergman Field,37.434898,-105.866997,airport
Canyonlands Field,38.75500107,-109.7549973,airport
Ely Airport Yelland Field,39.29970169,-114.8420029,airport
Vernal Regional Airport,40.4408989,-109.5100021,airport
Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,airport
Show Low Regional Airport,34.265499115,-110.005996704,airport
McCall Municipal Airport,44.88970184,-116.1009979,airport
Lemhi County Airport,45.1237983704,-113.880996704,airport
Mammoth Yosemite Airport,37.62409973,-118.8379974,airport
Friday Harbor Airport,48.5219993591,-123.024002075,airport
Orcas Island Airport,48.7081985474,-122.910003662,airport
Anacortes Airport,48.498889,-122.6625,airport
Astoria Regional Airport,46.158000946,-123.878997803,airport
Newport Municipal Airport,44.58039855957031,-124.05799865722656,airport
Emmonak Airport,62.78609848,-164.4909973,airport
Unalakleet Airport,63.88840103,-160.798996,airport
Ugnu-Kuparuk Airport,70.33080291750001,-149.598007202,airport
Shageluk Airport,62.6922988892,-159.569000244,airport
Chuathbaluk Airport,61.579167,-159.215556,airport
Nuiqsut Airport,70.2099990845,-151.005996704,airport
Eek Airport,60.21367264,-162.0438843,airport
Kasigluk Airport,60.87440109,-162.5240021,airport
Kwethluk Airport,60.790298461899994,-161.444000244,airport
Kwigillingok Airport,59.876499,-163.169005,airport
Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,airport
Russian Mission Airport,61.7788848877,-161.319458008,airport
Tuntutuliak Airport,60.335278,-162.666944,airport
Ekwok Airport,59.356944,-157.471111,airport
Koliganek Airport,59.726600647,-157.259002686,airport
Levelock Airport,59.128056,-156.858611,airport
Manokotak Airport,58.990200042699996,-159.050003052,airport
Twin Hills Airport,59.074444,-160275,airport
Chalkyitsik Airport,66.6449966431,-143.740005493,airport
Eagle Airport,64.77639771,-141.151001,airport
Hughes Airport,66.04109955,-154.2630005,airport
Huslia Airport,65.69789886,-156.3509979,airport
Livingood Airport,65.531111,-148.541111,airport
Minto Airport,65.143611,-149.37,airport
Nulato Airport,64.72930145263672,-158.07400512695312,airport
Rampart Airport,65.507778,-150.140833,airport
Tanana Airport,65.179556,-152.075833,airport
Venetie Airport,67.0086975098,-146.365997314,airport
Beaver Airport,66.362197876,-147.406997681,airport
Central Airport,65.57379913,-144.7830048,airport
Shungnak Airport,66.88809967041,-157.16200256348,airport
Birch Creek Airport,66.256708,-145.815319,airport
Coldfoot Airport,67.251389,-150.176111,airport
Inyokern Airport,35.65879822,-117.8300018,airport
Visalia Municipal Airport,36.3186988831,-119.392997742,airport
Merced Regional Macready Field,37.28469849,-120.5139999,airport
Laguna de Los Patos International Airport,-34.456401824951,-57.770599365234,airport
Camelo,-33.963882,-58.288612,unknown
Amarais Airport,-22.85919952392578,-47.10820007324219,airport
Phoenix Goodyear Airport,33.4225006104,-112.375999451,airport
Park City,40.659444,-111.4997222,unknown
Toowoomba Airport,-27.542800903320312,151.91600036621094,airport
Ballera Airport,-27.405633,141.809458,airport
Gatton Campus Airport,-27.5604060653,152.340459824,airport
Arkalyk North Airport,50.318599700927734,66.95279693603516,airport
Hamburger Hafen,53.542369,9.981592,unknown
Flugplatz Fehmarn-Neujellingsdorf,54.455802,11.109273,unknown
Nabern/Teck Airport,48.61277771,9.477222442629998,airport
Angoon Seaplane Base,57.503601,-134.585007,airport
Elfin Cove Seaplane Base,58.195201873799995,-136.347000122,airport
Tenakee Seaplane Base,57.779722,-135.218333,airport
Pelican Seaplane Base,57.955278,-136.236389,airport
Chatham Seaplane Base,57515,-134.946111,airport
Funter Bay Seaplane Base,58.2543983459,-134.897994995,airport
Excursion Inlet Seaplane Base,58.420556,-135.449167,airport
Hoonah Airport,58.0961,-135.410111,airport
Kake Airport,56.9613990784,-133.910003662,airport
Craig Seaplane Base,55.478889,-133.147778,airport
Hollis Seaplane Base,55.481667,-132.646111,airport
Metlakatla Seaplane Base,55.13100051879883,-131.5780029296875,airport
Thorne Bay Seaplane Base,55.688056,-132.536667,airport
Hydaburg Seaplane Base,55.206298828125,-132.8280029296875,airport
Hyder Seaplane Base,55.903333,-130.006667,airport
Point Baker Seaplane Base,56.351944,-133.6225,airport
Port Protection Seaplane Base,56.328889,-133.61,airport
North Whale Seaplane Base,56.116389,-133.121667,airport
Chignik Lake Airport,56255,-158.775278,airport
Egegik Airport,58.1855010986,-157375,airport
Chignik Lagoon Airport,56.311111,-158.534167,airport
Chignik Bay Seaplane Base,56.295556,-158.401398,airport
Perryville Airport,55.905998,-159.162993,airport
Pilot Point Airport,57.5803985596,-157.572006226,airport
South Naknek Nr 2 Airport,58.7033996582,-157.007995605,airport
Akhiok Airport,56.9387016296,-154.182998657,airport
Karluk Airport,57.5671005249,-154.449996948,airport
Larsen Bay Airport,57.5350990295,-153.977996826,airport
Old Harbor Airport,57.218056,-153.269722,airport
Ouzinkie Airport,57.922876,-152.500511,airport
Port Lions Airport,57.885278,-152.846111,airport
Alitak Seaplane Base,56.899444,-154.247778,airport
Amook Bay Seaplane Base,57.471389,-153.815278,airport
Kitoi Bay Seaplane Base,58.190833,-152.370556,airport
Moser Bay Seaplane Base,57.025556,-154.145833,airport
Olga Bay Seaplane Base,57.161389,-154.229722,airport
Port Bailey Seaplane Base,57.93,-153.040556,airport
Port Williams Seaplane Base,58.49,-152.582222,airport
Seal Bay Seaplane Base,58.166667,-152.5,airport
San Juan - Uganik Seaplane Base,57.730278,-153.320556,airport
West Point Village Seaplane Base,57.77,-153.548889,airport
Zachar Bay Seaplane Base,57.55,-153.75,airport
Ambler Airport,67.106300354,-157.856994629,airport
Buckland Airport,65.9815979004,-161.149002075,airport
Bob Baker Memorial Airport,66.9759979248,-160.43699646,airport
Kobuk Airport,66.9123001099,-156.897003174,airport
Robert (Bob) Curtis Memorial Airport,66.81790161,-161.0189972,airport
Selawik Airport,66.60009766,-159.9859924,airport
Brevig Mission Airport,65.3312988281,-166.466003418,airport
Elim Airport,64.61470032,-162.2720032,airport
Golovin Airport,64.5504989624,-163.007003784,airport
Teller Airport,65.2404022217,-166.339004517,airport
Wales Airport,65.622593,-168095,airport
White Mountain Airport,64.689201355,-163.412994385,airport
Council Airport,64.897778,-163.703333,airport
Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,airport
St Michael Airport,63.49010086,-162.1100006,airport
Shaktoolik Airport,64.37110138,-161.223999,airport
Stebbins Airport,63.515833,-162.278056,airport
Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,airport
Atka Airport,52.22029877,-174.2059937,airport
Nikolski Air Station,52.94160079956055,-168.8489990234375,station
Icy Bay Airport,59.968889,-141.661667,airport
Yakataga Airport,60.082000732400004,-142.492996216,airport
Alakanuk Airport,62.680042266799994,-164.659927368,airport
Sheldon Point Airport,62.520556,-164.847778,airport
Kipnuk Airport,59.932998657199995,-164.031005859,airport
False Pass Airport,54.8474006652832,-163.41000366210938,airport
Nelson Lagoon Airport,56.007499694824,-161.16000366211,airport
Port Moller Airport,56.0060005188,-160.561004639,airport
Klawock Airport,55.579200744599994,-133.076004028,airport
Quinhagak Airport,59.75510025,-161.8450012,airport
Kotlik Airport,63.0306015015,-163.533004761,airport
Koyukuk Airport,64.8760986328,-157.727005005,airport
Scammon Bay Airport,61.845298767100005,-165.570999146,airport
Nondalton Airport,59.980201721191,-154.8390045166,airport
Pedro Bay Airport,59.782222,-154.1325,airport
Nunapitchuk Airport,60.905833,-162.439167,airport
Kongiganak Airport,59.960800170899994,-162.880996704,airport
Nikolai Airport,63.01860046386719,-154.35800170898438,airport
Takotna Airport,62.971944,-156.082778,airport
Pilot Station Airport,61.934444,-162.899444,airport
Akiak Airport,60.9029006958,-161.231002808,airport
Tuluksak Airport,61.096944,-160.969444,airport
Grayling Airport,62.894444,-160065,airport
Wainwright Airport,70.6380004883,-159.994995117,airport
Zapala Airport,-38.975498,-70.113602,airport
Rincon De Los Sauces Airport,-37.3905982971,-68.9041976929,airport
Colonia Sarmiento,-45.6,-69.083333,unknown
Grytvyken,-54.276667,-36.511667,unknown
Rio Turbio,-51.533333,-72.3,unknown
Tte. Julio Gallardo Airport,-51.67150115966797,-72.52839660644531,airport
Caleta Olivia,-46.4333,-67.5333,unknown
Fitz Roy,-47.033333,-67.25,unknown
Sierra Grande Airport,-41.5917015076,-65.33940124509999,airport
Cabo F.A.A. H. R. Bordón Airport,-41.320899963399995,-69.5748977661,airport
Lago Posadas,-47.533333,-71.75,unknown
El Chalten,-49.328889,-72.93,unknown
Chenega Bay Airport,60.0773010254,-147.992004395,airport
Chisana Airport,62.071111,-142.048333,airport
Tok Junction Airport,63.32949829,-142.9539948,airport
Circle City /New/ Airport,65.830498,-144.076008,airport
Coffman Cove Seaplane Base,56.014722,-132.833889,airport
Crooked Creek Airport,61.867778,-158135,airport
Red Devil Airport,61.788056,-157.350278,airport
Sleetmute Airport,61.7005004883,-157.166000366,airport
Stony River 2 Airport,61.7875,-156.591111,airport
Healy River Airport,63.8661994934082,-148.968994140625,airport
Kake Seaplane Base,56.973056,-133.945556,airport
Klawock Seaplane Base,55.5546989440918,-133.1020050048828,airport
Minchumina Airport,63.88600158691406,-152.302001953125,airport
Manley Hot Springs Airport,64.99759674069999,-150.643997192,airport
St. George Airport,56.577222,-169.663611,airport
Tatitlek Airport,60.8725,-146.691111,airport
Ketchikan harbor Seaplane Base,55.344444,-131.663333,airport
Fox Harbour Airport,45.87,-63.461111,airport
Natuashish Airport,55.913898,-61.184399,airport
Postville Airport,54.9105,-59.78507,airport
Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583,airport
Alma Airport,48.50889968869999,-71.64189910889999,airport
Havre St Pierre Airport,50.281898498535156,-63.61140060424805,airport
Rimouski Airport,48.47809982299805,-68.49690246582031,airport
Vakarufahli Island,3.578742,72.902075,unknown
Vakarufalhi Island,3.578742,72.902075,unknown
Tadoule Lake Airport,58.7061,-98.512199,airport
Lac Brochet Airport,58.6175003052,-101.46900177,airport
South Indian Lake Airport,56.7928009033,-98.9072036743,airport
Brochet Airport,57.8894,-101.679001,airport
Little Grand Rapids Airport,52.04560089111328,-95.4657974243164,airport
Cross Lake (Charlie Sinclair Memorial) Airport,54.610599517822266,-97.76080322265625,airport
Red Sucker Lake Airport,54.167198181152344,-93.55719757080078,airport
Rainbow Lake Airport,58.49140167236328,-119.40799713134766,airport
Bonnyville Airport,54.304199,-110.744003,airport
Nanaimo Harbour Water Airport,49.1833000183,-123.949996948,airport
Ganges Seaplane Base,48.8545,-123.4969,airport
Bedwell Harbour Water Aerdrome,48.75,-123.233333,unknown
Qualicum Beach Airport,49.337222,-124.393889,airport
Fort St James Airport,54.39720153808594,-124.26300048828125,airport
Boundary Bay Airport,49.0741996765,-123.012001038,airport
Langley Airport,49.10079956049999,-122.630996704,airport
Denny Island Airport,52.139702,-128.063997,airport
Sechelt Aerodrome,49.460556,-123.718611,airport
Wekweètì Airport,64.190804,-114.077002,airport
Camaguey-Campo Cuatro Milpas Airport,25.652200698853,-108.53800201416,airport
Isla de Cedros Airport,28.0375,-115.189444,airport
Cabo San Lucas International Airport,22.947700500499998,-109.93699646,airport
Bahia Tortugas Airfield,27.705278,-114.911111,unknown
Palo Verde Airport,27.093056,-112.098889,airport
Ziyaraifushi,4.531313889,73.373325,unknown
Brussels Gare du Midi,50.8,4.4,unknown
Caye Chapel Airport,17.683611,-88045,airport
Big Creek Airport,16.516667,-88.416667,airport
Dangriga Airport,16.966667,-88.216667,airport
Placencia Airport,16.536944,-88.361667,airport
Sartaneja Airport,18.355556,-88.130833,airport
Huehuetenango Airport,15.314722,-91.476111,airport
Corn Island,12.1628999710083,-83.06379699707031,airport
San Pedro Airport,13.949999809265137,-84.5999984741211,airport
Rosita Airport,13.889699935913086,-84.40889739990234,airport
Siuna,13.727222442626953,-84.77777862548828,airport
Waspam Airport,14.7391996383667,-83.96939849853516,airport
San Carlos,11.133399963378906,-84.7699966430664,airport
Playa Samara/Carrillo Airport,9.8705101013184,-85.481399536133,airport
Fussen,47585,10.6866,unknown
John A. Osborne Airport,16.791389,-62.193333,airport
Monte Plata Batley Juan Sanchez Field,18.81,-69.79,unknown
Constanza - Expedición 14 de Junio National Airport,18.907499313354,-70.721900939941,airport
Negril Airport,18.34280014038086,-78.33209991455078,airport
Bochum Railway,51.478506,7.222781,station
Fliegerhost ,47874,10.6294,unknown
Munich Railway,48.1408,11555,station
Nuernberg Railway,49.446389,11.081944,station
José Aponte de la Torre Airport,18.245300293,-65.6434020996,airport
Aeropuerto Internacional Valle del Conlara,-32.349803,-65.179932,unknown
Charlotte Amalie Harbor Seaplane Base,18.338600158691406,-64.9406967163086,airport
Christiansted Harbor Seaplane Base,17.747222,-64705,airport
D. Casimiro Szlapelis Airport,-45.013599,-70.812202,airport
Jose De San Martin Airport,-44.048599243199995,-70.4589004517,airport
Uyuni Airport,-20.446300506599997,-66.8483963013,airport
Augsburg Railway,48.3655,10.8863,station
Mannheim Railway,49.479633,8.469858,station
Essen Railway,51.451389,7.013889,station
Rurrenabaque Airport,-14.4275,-67.498056,airport
Lancaster Amtrak Station,40.05,-76.31,station
Ardmore Amtrak Station,40.01,-75.29,station
Abaiang Airport,1.798609972000122,173.04100036621094,airport
Metropark Amtrak Station,40568,-74.3275,station
St. Louis Downtown Airport,38.5707244,-90.1562211,airport
Afobakka Airstrip,4.998505,-54.992033,airport
Alalapadu Airstrip,2.5235,-56.3247,airport
Albina Airport,5.512720108032227,-54.05009841918945,airport
Lawa Anapaike Airstrip,3.416667,-54.033333,unknown
Apetina Airstrip,3.5017,-55.0614,unknown
Botopassi Airstrip,4.233333,-55.45,unknown
Djoemoe Airstrip,4.016667,-55.483333,unknown
Drietabbetje Airport,4.11666679382,-54.666671752899994,airport
Kabalebo Airport,4.406000137329102,-57.222999572753906,airport
Kayser Airport,3.0999999046325684,-56.483001708984375,airport
Kwamalasoemoetoe Airport Airport,2.333329916000366,-56.78333282470703,airport
Moengo Airstrip,5.6076,-54.4003,airport
Nieuw Nickerie Airport,5.955560207366943,-57.039398193359375,airport
Vincent Fayks Airport,3.3452799320220947,-55.442501068115234,airport
Sarakreek Airstrip,4.9,-55.083333,unknown
Sipaliwini Airport,1.9660500288009644,-56.003501892089844,airport
Stoelmanseiland Airport,4.349999904632568,-54.41666793823242,airport
Totness Airport,5.865829944610596,-56.32749938964844,airport
Wageningen Airstrip,5.76666688919,-56.6333312988,airport
Kaieteur International Airport,5.163333,-59.483333,airport
Codela Airport,10.4139995575,-85.0916976929,airport
Newport News Amtrak Station,37.0228,-76.4519,station
Portland Union Station,45529,-122.6768,station
Orinduik Airport,4.725269794464111,-60.03499984741211,airport
Annai Airport,3.959439992904663,-59.12419891357422,airport
Apoteri Airport,4.013879776000977,-58.60499954223633,airport
Imbaimadai Airport,5.7081098556518555,-60.2942008972168,airport
Kamarang Airport,5.865340232849121,-60.614200592041016,airport
Mabaruma Airport,8.199999809265137,-59.78329849243164,airport
Mahdia Airport,5.277490139007568,-59.151100158691406,airport
Dr Augusto Roberto Fuster International Airport,-22.639999389648438,-55.83000183105469,airport
Alcides Fernández Airport,8.51667,-77.3,airport
Los Colonizadores Airport,6.951868,-71.857179,airport
La Chorrera Airport,-0.733333,-73.016667,airport
Batagay Airport,67.648002624512,134.69500732422,airport
La Macarena,2.179167,-73.7875,unknown
Villa Garzón Airport,0.978767,-76.6056,airport
El Bagre Airport,7.59647,-74.8089,airport
Juan H White Airport,7.96847,-75.1985,airport
Mandinga Airport,5.08333,-76.7,airport
Golfo de Morrosquillo Airport,9.50945,-75.5854,airport
Cabo Frio Airport,-22.921699523900003,-42.074298858599995,airport
Westport Amtrak Station,44.1871,-73.4519,station
Trenton Amtrak Station,40.21889,-74.75417,station
Presidente João Batista Figueiredo Airport,-11.885000228881836,-55.58610916137695,airport
Gurupi Airport,-11.73960018157959,-49.132198333740234,airport
Santana do Araguaia Airport,-9.31997013092041,-50.32849884033203,airport
Breves Airport,-1.6365300416946411,-50.443599700927734,airport
Soure Airport,-0.6994310021400452,-48.520999908447266,airport
Parintins Airport,-2.6730198860168457,-56.777198791503906,airport
Barreiras Airport,-12.078900337219238,-45.00899887084961,airport
Santa Terezinha Airport,-10.4647216796875,-50.518611907958984,airport
Minaçu Airport,-13.5491,-48.195301,airport
Araguaína Airport,-7.22787,-48.240501,airport
Novo Aripuanã Airport,-5.118030071258545,-60.364898681640625,airport
Fazenda Colen Airport,-13.314443588256836,-56.11277770996094,airport
Franca Airport,-20.592199325561523,-47.38290023803711,airport
Dourados Airport,-22.2019,-54.926601,airport
Lábrea Airport,-7.278969764709473,-64.76950073242188,airport
Maestro Marinho Franco Airport,-16586,-54.7248,airport
Tancredo Thomas de Faria Airport,-25.3875007629,-51.520198822,airport
Santa Terezinha Airport,-27.1714000702,-51.5532989502,airport
North Philadelphia Amtrak Station,39.9969556,-75.1487722,station
Aberdeen Railway Station,57.1436,-2.0985,station
Glasgow Railway Station,55.8622,-4.2512,station
Edinburgh Waverly Station,55952,-3189,station
Newcastle Railway Station,54.9686,-1.6171,station
Leeds Railway Station,53794,-1547,station
Manchester Picadilly Station,53477,-2.23,station
Liverpool Railway Station,53405,-2979,station
London Euston Railway Station,51.5284,-0.1331,station
General Leite de Castro Airport,-17.8347225189209,-50.956111907958984,airport
Romeu Zema Airport,-19.563199996948,-46.960399627686,airport
Maués Airport,-3.37217,-57.7248,airport
Borba Airport,-4.4063401222229,-59.60240173339844,airport
Coari Airport,-4.134059906005859,-63.132598876953125,airport
Barcelos Airport,-0.981292,-62.919601,airport
Herbert Glacier,58.571385,-134.607754,unknown
Seattle Cruise Terminal,47.615884,-122.330017,unknown
Juneau Cruise Pier,58.335451,-134.414978,unknown
Skagway Cruise Pier,59.470896,-135.31723,unknown
Ketchikan Cruise Pier,55.346327,-131.644707,unknown
Victoria Cruise Pier,48.429144,-123.367023,unknown
Diamantino Airport,-14.376899719238281,-56.40039825439453,airport
Guanambi Airport,-14.208200454711914,-42.74610137939453,airport
Tsletsi Airport,34.6657,3351,airport
Nzagi Airport,-7.716939926149999,21.358200073200003,airport
Catoca Airport,-9.433017,20.311189,airport
Lucapa Airport,-8.445727348330001,20.7320861816,airport
Kapanda Airport,-9.771944,15.456111,airport
Am Timan Airport,11.0340003967,20.274000167799997,airport
Shark El Oweinat International Airport,22.5856990814209,28.71660041809082,airport
Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,airport
Awassa Airport,7.066999912261963,38.5,airport
Wilwal International Airport,9.3325,42.9121,airport
Mekane Selam Airport,10.7254,38.7415,airport
Debra Marcos Airport,10.350000381469727,37.71699905395508,airport
Debre Tabor Airport,11.967000007629395,38,airport
Harar Meda Airport,8.7163,39.0059,airport
Robe Airport,7.1160634,40.0463033,airport
Mayumba Airport,-3.4584197998046875,10.674076080322266,airport
Mara Serena Lodge Airstrip,-1.406111,35.008057,airport
Lewa Airport,0.1955,37.4699,airport
Meru Mulika Airport,0.229567,38.171412,airport
Rumbek Airport,6.8249998092699995,29.6690006256,airport
Yei Airport,4.13028160099,30.7280731201,airport
Cape Palmas Airport,4.3790202140808105,-7.6969499588012695,airport
Ambatomainty Airport,-17.1667,47.1833,airport
Kyoto,35.016667,135.766667,unknown
Ecuvillens Airport,46.755001068115234,7.076109886169434,airport
Andermatt,46.63889,8.58889,unknown
Wohlen Airfield,46.96694,7.35806,unknown
Bazaruto Island Airport,-21.542778,35.473056,airport
Benguera Island Airport,-21.849167,35.436944,airport
Inhaca Airport,-25.9971446991,32.929351806599996,airport
Indigo Bay Lodge Airport,-21.707222,35.452222,airport
Gombe Lawanti International Airport,9.2575,12.430278,airport
Akwa Ibom International Airport,5.05,7.933333,airport
Katsina Airport,13.007778,7.660278,airport
Ouro Sogui Airport,15.593600273132324,-13.322799682617188,airport
Bird Island Airport,-3.72472,55.205299,airport
K50 Airport,1.999167,44.974167,airport
El Daein,14,32.316667,unknown
Wadi Halfa Airport,21.802698135375977,31.521577835083008,airport
Enfidha - Zine El Abidine Ben Ali International Airport,36.075833,10.438611,airport
Kidepo Airport,3.7176,33.7487,airport
Kitgum Airport,3.2817,32.8882,airport
Bugungu Airport,2.2,31.55,airport
Svea Airport,77.8969444,16725,airport
Ny-Ålesund Airport (Hamnerabben),78.9274978638,11.8743,airport
Hatay Airport,36.36277771,36.282222747800006,airport
Kihnu Airfield,58.14830017089844,24.002500534057617,airport
Ruhnu Airfield,57.78390121459961,23.26609992980957,airport
Raivavae Airport,-23.885200500499998,-147.662002563,airport
Foshan,23.133333,113.28333,unknown
Huizhou,23.083332,114.36667,unknown
Lleida-Alguaire Airport,41.728185,0.535023,airport
Aeropuerto Capitan Fuentes Martinez,-53.2537,-70.319228,unknown
Ouessant Airport,48.463199615478516,-5.06358003616333,airport
Central Railway Station,45.499722,-73.566111,station
Union Station,43.645278,-79.380556,station
Bildudalur Airport,65.64129638671875,-23.546199798583984,airport
Gjögur Airport,65.99530029296875,-21.326900482177734,airport
Sauðárkrókur Airport,65.73169708249999,-19.572799682599996,airport
Selfoss Airport,63.92919921875,-21.037799835205078,airport
Inishmaan Aerodrome,53.09299850463867,-9.568059921264648,airport
Ak Bashat Airport,42.88958,73.602004,airport
Ulgii Mongolei Airport,48.9933013916,89.9225006104,airport
Lille,50.563333,3.08805,unknown
Qurghonteppa International Airport,37.86640167236328,68.86470031738281,airport
Vologda Airport,59.282501220703125,39.944400787353516,airport
Severo-Evensk Airport,61.92166519165039,159.22999572753906,airport
Olenyok Airport,68.514999389648,112.48000335693,airport
Saskylakh Airport,71.92790222168,114.08000183105,airport
Lensk Airport,60.719444,114.931944,airport
Burevestnik Airport,44.92,147.621667,airport
Okha Airport,53.583333,142.933333,airport
Leshukonskoye Airport,64.8960037231,45.7229995728,airport
Nizhneangarsk Airport,55.80080032348633,109.59500122070312,airport
Taksimo Airport,56.361667,114.93,airport
Vanavara Airport,60.35969924926758,102.3239974975586,airport
Aykhal Airport,65.959197998047,111.54650115967,airport
Uktus Airport,56.701698303222656,60.790000915527344,airport
Baykit Airport,61.676700592041016,96.3550033569336,airport
Biysk Airport,52.47999954223633,85.33999633789062,airport
Huesca/Pirineos Airport,42.0760993958,-0.316666990519,airport
Ciudad Real Central Airport,38.8563888889,-3.97,airport
Al Najaf International Airport,31.989853,44.404317,airport
Hilversum Railway Station,52.226389,5.181667,station
Colonsay Airstrip,56.0574989319,-6.243060112,airport
Coll Airport,56.633333,-6.557222,airport
Rock Hill - York County Airport,34.9878006,-81.05719757,airport
Allegheny County Airport,40.354400634765625,-79.9301986694336,airport
Cecil Airport,30.2187004089,-81.876701355,airport
Fulton County Airport Brown Field,33.7790985107,-84.5214004517,airport
Tresco Heliport,49.94559860229492,-6.331389904022217,airport
Tarin Kowt Airport,32.604198455799995,65.8657989502,airport
Zaranj Airport,30.972222,61.865833,airport
Chakcharan Airport,34.53300094604492,65.26699829101562,airport
Four Corners,36.998976,-109.045172,unknown
Fuyang Xiguan Airport,32.882157,115.734364,airport
Longyan Guanzhishan Airport,25.6746997833,116.747001648,airport
Baoshan Airport,25.053333,99.168333,airport
Xingyi Airport,25.0863888889,104.959444444,airport
Macau Ferry Pier,22.197075,113.558911,port
Liping Airport,26.32217,109.1499,airport
Odell Williamson Municipal,33.9085056,-78.4366722,unknown
Stepanakert Air Base,39.90140151977539,46.7869987487793,airport
Ohio State University Airport,40.0797996521,-83.072998046875,airport
Addison Airport,32.9686012268,-96.8364028931,airport
Destin Executive Airport,30.40010071,-86.47149658,airport
Fort Jefferson,24.61667,-82.86667,unknown
Chernobayevka Airport,46.6758003235,32.506401062,airport
